ad_window_id,window_name,ad_tab_id,tab_name,tablevel,tab_seq,whereclause,orderbyclause,filterclause,hqlwhereclause,hqlorderbyclause,hqlfilterclause,tablename,entity_classname,entity_alias,entity_javapackage,ad_field_id,field_name,isdisplayed,isreadonly,displaylogic,displaylogic_server,displaylogicgrid,field_seq,columnname,ad_reference_id,ismandatory,isupdateable,defaultvalue,fieldlength,valuemin,valuemax,ad_val_rule_id,readonlylogic,reference_name,callout_class
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,96B26E7865D44F489EC8C92148D1AFE1,Completely Invoiced,Y,Y,,,,2050,Iscompletelyinvoiced,20,Y,Y,N,1,,,,,YesNo,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,EE3B8A7F9CE540CF87CE22CDA6E23A78,Generate Invoice from Shipment,Y,N,@DocStatus@='CO' & @Iscompletelyinvoiced@='N',,,2060,Invoicefromshipment,28,N,Y,,1,,,,,Button,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2942,Print,N,N,,,,,IsPrinted,20,Y,Y,,1,,,,,YesNo,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2700,Client,N,N,,,,,AD_Client_ID,19,Y,N,@AD_CLIENT_ID@,22,,,,@Processed@='Y',TableDir,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,800173,Update Attributes from Shipment,N,N,,,,,UpdateLines,28,N,Y,N,1,,,,,Button,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,800945,Logistic,N,N,,,,,Islogistic,20,N,Y,@ISLOGISTICAUX@,1,,,,,YesNo,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2934,Date printed,N,N,,,,,DatePrinted,15,N,Y,,10,,,,,Date,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2710,Process Shipment,N,N,,,,,Processing,20,N,Y,,1,,,,,YesNo,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2709,Processed,N,N,,,,,Processed,20,Y,Y,,1,,,,,YesNo,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,4262,Invoice,N,N,,,,,C_Invoice_ID,30,N,N,,60,,,,,Search,
