ad_window_id,window_name,ad_tab_id,tab_name,tablevel,tab_seq,whereclause,orderbyclause,filterclause,hqlwhereclause,hqlorderbyclause,hqlfilterclause,tablename,entity_classname,entity_alias,entity_javapackage,ad_field_id,field_name,isdisplayed,isreadonly,displaylogic,displaylogic_server,displaylogicgrid,field_seq,columnname,ad_reference_id,ismandatory,isupdateable,defaultvalue,fieldlength,valuemin,valuemax,ad_val_rule_id,readonlylogic,reference_name,callout_class
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,1002100045,Withholdingamount,N,Y,@FinancialManagement@='',,,336,Withholdingamount,12,N,Y,,12,,,,,Amount,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,1002100233,Withholding,N,N,@FinancialManagement@='' ,,,338,C_Withholding_ID,19,N,Y,,12,,,324A9767D9B94A8A8154DEB3ACA6E063,,TableDir,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3323,Activity,N,N,@$Element_AY@='Y',,,340,C_Activity_ID,19,N,Y,,22,,,,@Posted@='Y',TableDir,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,B1EBCACD0EB4E3F4E040A8C028011B08,Percentage Paid Late,Y,Y,@Processed@='Y' & @Totalpaid@!0 & @Percentageoverdue@!0,,,340,Percentageoverdue,11,N,Y,,4,,,,,Integer,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,B1EBCACD0EB2E3F4E040A8C028011B08,Paid In Full Date,Y,Y,@Processed@='Y' & @Ispaid@='Y',,,350,Finalsettlement,15,N,Y,,19,,,,,Date,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,B1EBCACD0EB3E3F4E040A8C028011B08,Days to Pay in Full,Y,Y,@Processed@='Y' & @Ispaid@='Y',,,360,Daysoutstanding,11,N,Y,,4,,,,,Integer,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3338,Active,Y,N,@DocStatus@='DR',,,390,IsActive,20,Y,Y,,1,,,,,YesNo,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3346,Charge Amount,N,N,,,,400,ChargeAmt,12,N,Y,,22,,,,@Processed@='Y',Amount,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3354,Charge,N,N,,,,410,C_Charge_ID,18,N,Y,,22,,,,@Processed@='Y',Table,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,4247,Generate Receipt from Invoice,N,N,@Processed@='Y',,,430,GenerateTo,28,N,Y,,1,,,,,Button,
