ad_window_id,window_name,ad_tab_id,tab_name,tablevel,tab_seq,whereclause,orderbyclause,filterclause,hqlwhereclause,hqlorderbyclause,hqlfilterclause,tablename,ad_field_id,field_name,isdisplayed,isreadonly,displaylogic,displaylogic_server,displaylogicgrid,field_seq,columnname,ad_reference_id,ismandatory,isupdateable,defaultvalue,fieldlength,valuemin,valuemax,ad_val_rule_id,readonlylogic,reference_name,callout_class
143,Sales Order,1011100000,Basic Discounts,1,30,,,,,lineNo,,C_Order_Discount,1011100007,Line No.,Y,N,,,,10,Line,11,Y,Y,"@SQL=SELECT COALESCE(MAX(LINE),0)+10 AS DefaultValue FROM C_ORDER_DISCOUNT WHERE C_ORDER_ID=@C_ORDER_ID@",12,,,,@Processed@='Y',Integer,
143,Sales Order,1011100000,Basic Discounts,1,30,,,,,lineNo,,C_Order_Discount,1011100002,Basic Discount,Y,N,,,,20,C_Discount_ID,19,Y,Y,,32,,,,@Processed@='Y',TableDir,
143,Sales Order,1011100000,Basic Discounts,1,30,,,,,lineNo,,C_Order_Discount,1011100005,Cascade,Y,N,,,,30,Cascade,20,Y,Y,N,1,,,,@Processed@='Y',YesNo,
143,Sales Order,1011100000,Basic Discounts,1,30,,,,,lineNo,,C_Order_Discount,1011100006,Active,Y,N,,,,40,Isactive,20,Y,Y,Y,1,,,,@Processed@='Y',YesNo,
143,Sales Order,1011100000,Basic Discounts,1,30,,,,,lineNo,,C_Order_Discount,1011100001,Organization,N,N,,,,,AD_Org_ID,19,Y,Y,@AD_ORG_ID@,32,,,104,@Processed@='Y',TableDir,
143,Sales Order,1011100000,Basic Discounts,1,30,,,,,lineNo,,C_Order_Discount,1011100003,C_Order_Discount_ID,N,N,,,,,C_Order_Discount_ID,13,Y,N,,32,,,,,ID,
143,Sales Order,1011100000,Basic Discounts,1,30,,,,,lineNo,,C_Order_Discount,1011100004,Sales Order,N,N,,,,,C_Order_ID,30,Y,N,,32,,,,,Search,
143,Sales Order,1011100000,Basic Discounts,1,30,,,,,lineNo,,C_Order_Discount,1011100000,Client,N,N,,,,,AD_Client_ID,19,Y,N,@AD_CLIENT_ID@,32,,,103,@Processed@='Y',TableDir,
143,Sales Order,236,Tax,1,40,,C_OrderTax.Line,,,lineNo,,C_OrderTax,803562,Line No.,Y,N,,,,10,Line,11,N,Y,"@SQL=SELECT COALESCE(MAX(LINE),0)+10 AS DefaultValue FROM C_ORDERTAX WHERE C_Order_ID=@C_Order_ID@",12,,,,,Integer,
143,Sales Order,236,Tax,1,40,,C_OrderTax.Line,,,lineNo,,C_OrderTax,2277,Tax,Y,N,,,,20,C_Tax_ID,19,Y,N,,22,,,,,TableDir,
143,Sales Order,236,Tax,1,40,,C_OrderTax.Line,,,lineNo,,C_OrderTax,2894,Tax Amount,Y,Y,,,,30,TaxAmt,12,Y,N,,22,,,,,Amount,
143,Sales Order,236,Tax,1,40,,C_OrderTax.Line,,,lineNo,,C_OrderTax,2895,Taxable Amount,Y,Y,,,,40,TaxBaseAmt,12,Y,N,0,22,,,,,Amount,
143,Sales Order,236,Tax,1,40,,C_OrderTax.Line,,,lineNo,,C_OrderTax,2279,Sales Order,N,Y,,,,,C_Order_ID,30,Y,N,,60,,,,,Search,
143,Sales Order,236,Tax,1,40,,C_OrderTax.Line,,,lineNo,,C_OrderTax,2278,Active,N,N,,,,,IsActive,20,Y,Y,,1,,,,,YesNo,
143,Sales Order,236,Tax,1,40,,C_OrderTax.Line,,,lineNo,,C_OrderTax,2275,Client,N,N,,,,,AD_Client_ID,19,Y,N,@AD_Client_ID@,22,,,,,TableDir,
143,Sales Order,236,Tax,1,40,,C_OrderTax.Line,,,lineNo,,C_OrderTax,2276,Organization,N,N,,,,,AD_Org_ID,19,Y,Y,@AD_Org_ID@,22,,,,,TableDir,
143,Sales Order,236,Tax,1,40,,C_OrderTax.Line,,,lineNo,,C_OrderTax,521F8231190B6C29E040007F01001B31,Order Tax,N,N,,,,,C_OrderTax_ID,13,Y,Y,,32,,,,,ID,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,897F23D8C4A94CDBA1E18A1950A6D8F7,Due Date,Y,N,,,,10,Duedate,15,N,Y,,19,,,,,Date,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,64A645D93D704FA080658916E4AA11BA,Payment Method,Y,N,,,,20,FIN_Paymentmethod_ID,30,Y,Y,,32,,,,,Search,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,E9450E417F5D476B950CD9F298027E93,Expected Amount,Y,N,,,,30,Expected,12,Y,Y,,12,,,,,Amount,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,DAE4D1BC0FCD4C77BA7CA8E89BB2C9C4,Received,Y,N,,,,40,Received,12,Y,Y,,12,,,,,Amount,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,82F148CC68F24714AEDC5ACD4681D5B7,Outstanding,Y,N,,,,50,Outstanding,12,Y,Y,,12,,,,,Amount,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,94CEB84F4308426AA4CDE843C2B3C03C,Last Payment Date,Y,N,,,,60,Lastpayment,15,N,Y,,19,,,,,Date,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,F3653CEB40B54EF88F365D55E46CB543,Number of Payments,Y,N,,,,70,Numberofpayments,11,N,Y,,12,,,,,Integer,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,667EAE9815D74CFAB0030166BF422851,Currency,Y,N,,,,80,C_Currency_ID,30,Y,Y,,32,,,,,Search,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,F6AE914A90D64517A8B8C9C3B41424EB,Order Payment In Plan,N,N,,,,,Fin_Payment_Sched_Ord_V_ID,13,Y,N,,32,,,,,ID,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,99CFB4D5C88347ED81E848FA57F3A00D,Active,N,N,,,,,Isactive,20,N,Y,,1,,,,,YesNo,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,95F69A28EB7340D18839DC10AE41A9F1,Sales Order,N,N,,,,,C_Order_ID,30,N,Y,,32,,,,,Search,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,B4E23F0CD8C347A6A3BB86E8A3758BD5,Organization,N,N,,,,,AD_Org_ID,30,Y,N,@AD_ORG_ID@,32,,,130,,Search,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,4FD2606EDF4F465785B3C39418000255,Invoice,N,N,,,,,C_Invoice_ID,30,N,N,,32,,,,,Search,
143,Sales Order,EB0E0C5A58344F7FA345097E7365CD22,Payment Plan,1,45,,,,,,,FIN_Payment_Sched_Ord_V,119600FA97BC4B57910B55AE11F01BEB,Client,N,N,,,,,AD_Client_ID,30,Y,N,@AD_CLIENT_ID@,32,,,129,,Search,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,AE165A3BE3854E3391784246B72F80AF,Payment In,Y,N,,,,10,FIN_Payment_ID,95E2A8B50A254B2AAE6774B8C2F28120,Y,Y,,32,,,,,OBUISEL_Selector Reference,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,5280E667A502462EBD6D493EBD4B129F,Payment Date,Y,N,,,,20,Paymentdate,15,N,Y,,19,,,,,Date,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,81FBC24097FC4B0894884DD7ACFD08C1,Due Date,Y,N,,,,30,Duedate,15,N,Y,,19,,,,,Date,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,E5F642615018457ABD72FB6C4957A3C8,Payment Method,N,N,,,,40,Fin_Paymentmethod_ID,30,N,Y,,32,,,,,Search,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,F2650368C73341B0B6794287FA5C23C2,Payment Method,Y,N,,,,45,EM_APRM_Displayed_Paymmeth_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,,OBUISEL_Selector Reference,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,8C43882A0A404DA29F4C6DA95802CA1B,Financial Account,N,N,,,,50,Fin_Financial_Account_ID,30,N,Y,,32,,,,,Search,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,36B58B2BEF8448CA9D384A70E08B9E0E,Financial Account,Y,N,,,,55,EM_APRM_Displayed_Acc_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,,OBUISEL_Selector Reference,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,6C7C6E2543B543AFA1171C12D356CC38,Expected Amount,Y,N,,,,60,Expected,12,N,Y,,12,,,,,Amount,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,C2323D9D1E62481B879289D373E65E96,Received Amount,Y,N,,,,70,Paidamt,12,Y,Y,,12,,,,,Amount,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,2FF77BE337D74C23BE0AF89A815C2FD3,Write-off Amount,Y,N,,,,80,Writeoffamt,12,N,Y,,12,,,,,Amount,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,B016ECF8C70F47F29BAA54006C80094A,Currency,N,N,,,,80,C_Currency_ID,30,N,Y,,32,,,,,Search,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,40289C1D2E1298CF012E12F0CDA300F7,Expected (Account Currency),Y,N,@C_Currency_ID@!@FinAcc_Currency_ID@,,,140,ExpectedConverted,12,N,Y,,12,,,,,Amount,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,40289C1D2E1298CF012E12F1178100FD,Received (Account Currency),Y,N,@C_Currency_ID@!@FinAcc_Currency_ID@,,,150,PaidConverted,12,N,Y,,12,,,,,Amount,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,40289C1D2E1298CF012E12F217090104,Exchange Rate,Y,N,@C_Currency_ID@!@FinAcc_Currency_ID@,,,160,Finacc_Txn_Convert_Rate,800019,N,Y,,12,,,,,General Quantity,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,E6EEA6B9F91F459787518691AFBAF351,Payment No.,N,N,,,,170,Paymentno,10,Y,Y,,30,,,,,String,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,40289C1D2E1298CF012E12F26EB1010A,Finacc_Currency_ID,N,N,,,,180,Finacc_Currency_ID,18,N,Y,,32,,,,,Table,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,FF80818130D0918F0130D0BECAE800DD,Canceled,Y,Y,,,,190,Iscanceled,20,N,Y,,1,,,,,YesNo,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,C1DE5396D890B815E040007F01000CBC,Status,Y,N,,,,220,Status,17,Y,N,,60,,,,,List,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,994F29F5EF074F0E8FDAFE6F47578775,Order Payment In Plan,N,Y,,,,,Fin_Payment_Sched_Ord_V_Id,30,N,Y,,32,,,,,Search,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,9E41C5369B034F2DB102624F5277353B,Active,N,N,,,,,Isactive,20,N,Y,,1,,,,,YesNo,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,A695F9BEF7ED44D0B722CADC1AD0A046,Order No.,N,N,,,,,Orderno,10,N,Y,,30,,,,,String,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,7E7E6DA64A48436995F9BFF923374E5D,Organization,N,N,,,,,AD_Org_ID,30,Y,N,@AD_ORG_ID@,32,,,130,,Search,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,D458466D414A4D339872CB81E70853C8,Payment Detail,N,N,,,,,Fin_Payment_Detail_V_ID,13,Y,N,,32,,,,,ID,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,E1A05CE9F3FF433888C60B2F059480EC,Invoice No.,N,N,,,,,Invoiceno,10,N,Y,,30,,,,,String,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,6AC5E4662B404E019E4B610AFBCC309D,Invoice Amount,N,N,,,,,Invoicedamt,12,N,Y,,12,,,,,Amount,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,519B5BC4A37B4EFDA5FE4C94EC89DB42,Business Partner,N,N,,,,,C_Bpartner_ID,30,Y,Y,,32,,,,,Search,
143,Sales Order,B82C02920AA84E8DB57D553185BD2F06,Payment Details,2,46,,,,,,,FIN_Payment_Detail_V,03B212D251EB4117B5C2D3AE1EF09B7A,Client,N,N,,,,,AD_Client_ID,30,Y,N,@AD_CLIENT_ID@,32,,,129,,Search,
143,Sales Order,5A3B6D4D50444C94B2A2B99E6FD2FB0A,Replacement Orders,1,70,,,,,,,C_Order_Replacement,60653591007C42B989828406F4B5ED11,Replacement Order,Y,N,,,,10,C_Replacement_ID,18,Y,Y,,32,,,,,Table,
143,Sales Order,5A3B6D4D50444C94B2A2B99E6FD2FB0A,Replacement Orders,1,70,,,,,,,C_Order_Replacement,F5E2557B3D10457CBA989EB4095A8E0B,Client,N,N,,,,,AD_Client_ID,19,Y,N,@AD_CLIENT_ID@,32,,,,,TableDir,
143,Sales Order,5A3B6D4D50444C94B2A2B99E6FD2FB0A,Replacement Orders,1,70,,,,,,,C_Order_Replacement,1A13438767B941E988BC04866B2E9404,Active,N,N,,,,,Isactive,20,Y,Y,Y,1,,,,,YesNo,
143,Sales Order,5A3B6D4D50444C94B2A2B99E6FD2FB0A,Replacement Orders,1,70,,,,,,,C_Order_Replacement,52E37E65960048F98118ED33DAA85A9A,Organization,N,N,,,,,AD_Org_ID,19,Y,N,@AD_ORG_ID@,32,,,,,TableDir,
143,Sales Order,5A3B6D4D50444C94B2A2B99E6FD2FB0A,Replacement Orders,1,70,,,,,,,C_Order_Replacement,6FD748E652B740E6A02547B32CAF7391,Sales Order,N,N,,,,,C_Order_ID,19,Y,Y,,32,,,,,TableDir,
143,Sales Order,5A3B6D4D50444C94B2A2B99E6FD2FB0A,Replacement Orders,1,70,,,,,,,C_Order_Replacement,15ACEC4ABA50499CA367BB69F42C0B82,id,N,N,,,,,C_Order_Replacement_ID,13,Y,N,,32,,,,,ID,
